Weekday,day,month,year,Location_Book,modern_name,geo_id,latitude,longitude,Loc_Prob_Code,Notes
Wednesday,17,6,1310,Teruel,Teruel,3108126,40.3456879,-1.1064345,,
Thursday,18,6,1310,Teruel,Teruel,3108126,40.3456879,-1.1064345,,
Friday,19,6,1310,Teruel,Teruel,3108126,40.3456879,-1.1064345,,
Saturday,20,6,1310,Teruel,Teruel,3108126,40.3456879,-1.1064345,,
Sunday,21,6,1310,Teruel,Teruel,3108126,40.3456879,-1.1064345,,
Monday,22,6,1310,Teruel,Teruel,3108126,40.3456879,-1.1064345,,
Tuesday,23,6,1310,Teruel,Teruel,3108126,40.3456879,-1.1064345,,
Wednesday,24,6,1310,Teruel,Teruel,3108126,40.3456879,-1.1064345,,
Thursday,25,6,1310,Teruel,Teruel,3108126,40.3456879,-1.1064345,,
Friday,26,6,1310,Teruel,Teruel,3108126,40.3456879,-1.1064345,,
Saturday,27,6,1310,Teruel,Teruel,3108126,40.3456879,-1.1064345,,
Sunday,28,6,1310,Teruel,Teruel,3108126,40.3456879,-1.1064345,,
Monday,29,6,1310,Teruel,Teruel,3108126,40.3456879,-1.1064345,,
Tuesday,30,6,1310,,,,,,,
Wednesday,1,7,1310,,,,,,,
Thursday,2,7,1310,Daroca,Daroca,3123969,41.1144048,-1.4144344,,
Friday,3,7,1310,Daroca,Daroca,3123969,41.1144048,-1.4144344,,
Saturday,4,7,1310,Daroca,Daroca,3123969,41.1144048,-1.4144344,,
Sunday,5,7,1310,Daroca,Daroca,3123969,41.1144048,-1.4144344,,
Monday,6,7,1310,Daroca,Daroca,3123969,41.1144048,-1.4144344,,
Tuesday,7,7,1310,Daroca,Daroca,3123969,41.1144048,-1.4144344,,
Wednesday,8,7,1310,Cariñena,Cariñena,3126278,41.3370805,-1.2241497,,
Thursday,9,7,1310,Cariñena,Cariñena,3126278,41.3370805,-1.2241497,,
Friday,10,7,1310,Zaragoza,Zaragoza,3104324,41.6488226,-0.8890853,,
Saturday,11,7,1310,Zaragoza,Zaragoza,3104324,41.6488226,-0.8890853,,
Sunday,12,7,1310,Zaragoza,Zaragoza,3104324,41.6488226,-0.8890853,,
Monday,13,7,1310,Zaragoza,Zaragoza,3104324,41.6488226,-0.8890853,,
Tuesday,14,7,1310,Zaragoza,Zaragoza,3104324,41.6488226,-0.8890853,,
Wednesday,15,7,1310,Zaragoza,Zaragoza,3104324,41.6488226,-0.8890853,,
Thursday,16,7,1310,Zaragoza,Zaragoza,3104324,41.6488226,-0.8890853,,
Friday,17,7,1310,Zaragoza,Zaragoza,3104324,41.6488226,-0.8890853,,
Saturday,18,7,1310,Zaragoza,Zaragoza,3104324,41.6488226,-0.8890853,,
Sunday,19,7,1310,Zaragoza,Zaragoza,3104324,41.6488226,-0.8890853,,
Monday,20,7,1310,,,,,,,
Tuesday,21,7,1310,Zaragoza,Zaragoza,3104324,41.6488226,-0.8890853,,
Wednesday,22,7,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Thursday,23,7,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Friday,24,7,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Saturday,25,7,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Sunday,26,7,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Monday,27,7,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Tuesday,28,7,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Wednesday,29,7,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Thursday,30,7,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Friday,31,7,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Saturday,1,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Sunday,2,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Monday,3,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Tuesday,4,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Wednesday,5,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Thursday,6,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Friday,7,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Saturday,8,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Sunday,9,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Monday,10,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Tuesday,11,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Wednesday,12,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Thursday,13,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Friday,14,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Saturday,15,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Sunday,16,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Monday,17,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Tuesday,18,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Wednesday,19,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Thursday,20,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Friday,21,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Saturday,22,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Sunday,23,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Monday,24,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Tuesday,25,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Wednesday,26,8,1310,Muller,Muller,TL_0042,41.554116,0.6696681,,
Thursday,27,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Friday,28,8,1310,Lérida,Lérida,3118514,41.6175899,0.6200146,,
Saturday,29,8,1310,Montblanc,Montblanc,3116411,41.3744399,1.1615674,,
Sunday,30,8,1310,Montblanc,Montblanc,3116411,41.3744399,1.1615674,,
Monday,31,8,1310,,,,,,,
Tuesday,1,9,1310,Tarragona,Tarragona,3108288,41.1188827,1.2572797,,
Wednesday,2,9,1310,Tarragona,Tarragona,3108288,41.1188827,1.2572797,,
Thursday,3,9,1310,Tarragona,Tarragona,3108288,41.1188827,1.2572797,,
Friday,4,9,1310,Tarragona,Tarragona,3108288,41.1188827,1.2572797,,
Saturday,5,9,1310,Tarragona,Tarragona,3108288,41.1188827,1.2572797,,
Sunday,6,9,1310,Constantí,Constantí,3124661,41.1535458,1.212596,,
Monday,7,9,1310,Tarragona,Tarragona,3108288,41.1188827,1.2572797,,
Tuesday,8,9,1310,Tarragona,Tarragona,3108288,41.1188827,1.2572797,,
Wednesday,9,9,1310,Tarragona,Tarragona,3108288,41.1188827,1.2572797,,
Thursday,10,9,1310,Tarragona,Tarragona,3108288,41.1188827,1.2572797,,
Friday,11,9,1310,,,,,,,
Saturday,12,9,1310,,,,,,,
Sunday,13,9,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,14,9,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,15,9,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,16,9,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,17,9,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,18,9,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,19,9,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,20,9,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,21,9,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,22,9,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,23,9,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,24,9,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,25,9,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,26,9,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,27,9,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,28,9,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,29,9,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,30,9,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,1,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,2,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,3,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,4,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,5,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,6,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,7,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,8,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,9,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,10,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,11,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,12,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,13,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,14,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,15,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,16,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,17,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,18,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,19,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,20,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,21,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,22,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,23,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,24,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,25,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,26,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,27,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,28,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,29,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,30,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,31,10,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,1,11,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,2,11,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,3,11,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,4,11,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,5,11,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,6,11,1310,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,6,11,1310,Villafranca del Penedés,Vilafranca del Penedès,3105600,41.3461265,1.6979398,,
Saturday,7,11,1310,,,,,,,
Sunday,8,11,1310,,,,,,,
Monday,9,11,1310,Monasterio de Santes Creus,Monasterio de Santes Creus,6544523,41.3460635,1.3637702,,
Tuesday,10,11,1310,,,,,,,
Wednesday,11,11,1310,,,,,,,
Thursday,12,11,1310,,,,,,,
Friday,13,11,1310,,,,,,,
Saturday,14,11,1310,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Sunday,15,11,1310,Font de Pontlerion,Font de Pontlerion,TL_0029,40.7705762,0.5152117,,
Sunday,15,11,1310,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Monday,16,11,1310,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Tuesday,17,11,1310,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Wednesday,18,11,1310,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Thursday,19,11,1310,San Mateo,San Mateo,3110310,40.4654987,0.1787657,,
Friday,20,11,1310,Castellón,Castellón de la Plana,2519752,39.9847123,-0.0403399,,
Saturday,21,11,1310,Castellón,Castellón de la Plana,2519752,39.9847123,-0.0403399,,
Sunday,22,11,1310,Castellón,Castellón de la Plana,2519752,39.9847123,-0.0403399,,
Monday,23,11,1310,,,,,,,
Tuesday,24,11,1310,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Wednesday,25,11,1310,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Thursday,26,11,1310,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Friday,27,11,1310,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Saturday,28,11,1310,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Sunday,29,11,1310,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Monday,30,11,1310,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Tuesday,1,12,1310,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Wednesday,2,12,1310,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Thursday,3,12,1310,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Friday,4,12,1310,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Saturday,5,12,1310,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Saturday,5,12,1310,Torrent,Torrent,2510279,39.4322368,-0.472373,,
Sunday,6,12,1310,,,,,,,
Monday,7,12,1310,,,,,,,
Tuesday,8,12,1310,Alcira,Alzira,2522129,39.1511854,-0.4333643,,
Wednesday,9,12,1310,Alcira,Alzira,2522129,39.1511854,-0.4333643,,
Thursday,10,12,1310,Alcira,Alzira,2522129,39.1511854,-0.4333643,,
Friday,11,12,1310,Alcira,Alzira,2522129,39.1511854,-0.4333643,,
Saturday,12,12,1310,Alcira,Alzira,2522129,39.1511854,-0.4333643,,
Sunday,13,12,1310,Alcira,Alzira,2522129,39.1511854,-0.4333643,,
Monday,14,12,1310,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Tuesday,15,12,1310,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Wednesday,16,12,1310,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Thursday,17,12,1310,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Friday,18,12,1310,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Saturday,19,12,1310,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Sunday,20,12,1310,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Monday,21,12,1310,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Tuesday,22,12,1310,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Wednesday,23,12,1310,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Thursday,24,12,1310,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Friday,25,12,1310,,,,,,,
Saturday,26,12,1310,Monasterio de Valldigna,Monasterio de Valldigna,2521084,39.0428727,-0.3054445,,
Sunday,27,12,1310,Monasterio de Valldigna,Monasterio de Valldigna,2521084,39.0428727,-0.3054445,,
Monday,28,12,1310,Monasterio de Valldigna,Monasterio de Valldigna,2521084,39.0428727,-0.3054445,,
Tuesday,29,12,1310,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Wednesday,30,12,1310,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Thursday,31,12,1310,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Friday,1,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,Travelled from Aragon
Saturday,2,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Sunday,3,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Monday,4,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Tuesday,5,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Wednesday,6,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Thursday,7,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Friday,8,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Saturday,9,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Sunday,10,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Monday,11,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Tuesday,12,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Wednesday,13,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Thursday,14,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Friday,15,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Saturday,16,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Sunday,17,1,1311,Mogente,Moixent,2513794,38.8743266,-0.7520927,,
Sunday,17,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Monday,18,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Tuesday,19,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Wednesday,20,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Thursday,21,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Friday,22,1,1311,,,,,,,
Saturday,23,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Sunday,24,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Monday,25,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Tuesday,26,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Wednesday,27,1,1311,Játiva,Játiva,2516345,38.9899566,-0.5235474,,
Thursday,28,1,1311,,,,,,,
Friday,29,1,1311,,,,,,,
Saturday,30,1,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Sunday,31,1,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Monday,1,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Tuesday,2,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Wednesday,3,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Thursday,4,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Friday,5,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Saturday,6,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Sunday,7,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Monday,8,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Tuesday,9,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Wednesday,10,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,"""Al veguer de Bages, village of Ausonia, and Berga"""
Thursday,11,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Friday,12,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Saturday,13,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Sunday,14,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Monday,15,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Tuesday,16,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Wednesday,17,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Thursday,18,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Friday,19,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Saturday,20,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Sunday,21,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Monday,22,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Tuesday,23,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Wednesday,24,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Thursday,25,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Friday,26,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Saturday,27,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Sunday,28,2,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Monday,1,3,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Tuesday,2,3,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Wednesday,3,3,1311,Alcira,Alzira,2522129,39.1511854,-0.4333643,,
Thursday,4,3,1311,Alcira,Alzira,2522129,39.1511854,-0.4333643,,
Friday,5,3,1311,Alcira,Alzira,2522129,39.1511854,-0.4333643,,
Saturday,6,3,1311,Alcira,Alzira,2522129,39.1511854,-0.4333643,,
Sunday,7,3,1311,Alcira,Alzira,2522129,39.1511854,-0.4333643,,
Monday,8,3,1311,Alcira,Alzira,2522129,39.1511854,-0.4333643,,
Tuesday,9,3,1311,Alcira,Alzira,2522129,39.1511854,-0.4333643,,
Wednesday,10,3,1311,Alcira,Alzira,2522129,39.1511854,-0.4333643,,
Thursday,11,3,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Friday,12,3,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Saturday,13,3,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Sunday,14,3,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Monday,15,3,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Tuesday,16,3,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Wednesday,17,3,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Thursday,18,3,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Friday,19,3,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Saturday,20,3,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Sunday,21,3,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Monday,22,3,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Tuesday,23,3,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Wednesday,24,3,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Thursday,25,3,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Friday,26,3,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Saturday,27,3,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Sunday,28,3,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Monday,29,3,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Tuesday,30,3,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Wednesday,31,3,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Thursday,1,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Friday,2,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Saturday,3,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Sunday,4,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Monday,5,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Tuesday,6,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Wednesday,7,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Thursday,8,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Friday,9,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Saturday,10,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Sunday,11,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Monday,12,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Tuesday,13,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Wednesday,14,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Thursday,15,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Friday,16,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Saturday,17,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Sunday,18,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Monday,19,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Tuesday,20,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Wednesday,21,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Thursday,22,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Friday,23,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Saturday,24,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Sunday,25,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Monday,26,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Tuesday,27,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Wednesday,28,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Thursday,29,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Friday,30,4,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
Saturday,1,5,1311,Valencia,Valencia,2509954,39.4699075,-0.3762881,,
