Weekday,day,month,year,Location_Book,modern_name,Loc_Code,Notes,geo_id,latitude,longitude
,21,4,1331,Burgie,Borja,,,3127800,41.8337231,-1.5341785
,22,4,1331,Burgie,Borja,,,3127800,41.8337231,-1.5341785
,23,4,1331,Burgie,Borja,,? in PDF,3127800,41.8337231,-1.5341785
,24,4,1331,Burgie,Borja,,,3127800,41.8337231,-1.5341785
,25,4,1331,,,,,,,
,26,4,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,27,4,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,28,4,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,29,4,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,30,4,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,1,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,2,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,3,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,4,5,1331,Tiraçone,Tarazona,,? in PDF ,3108308,41.9042972,-1.7222535
,5,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,6,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,7,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,8,5,1331,Tiraçone,Tarazona,,? in PDF,3108308,41.9042972,-1.7222535
,9,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,10,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,11,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,12,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,13,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,14,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,15,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,16,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,17,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,18,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,19,5,1331,Tiraçone,Tarazona,,? in PDF,3108308,41.9042972,-1.7222535
,20,5,1331,Tiraçone,Tarazona,,? in PDF,3108308,41.9042972,-1.7222535
,21,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,22,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,23,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,24,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,25,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,26,5,1331,Tiraçone,Tarazona,,? in PDF,3108308,41.9042972,-1.7222535
,27,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,28,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,29,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,30,5,1331,Tiraçone,Tarazona,,? in PDF,3108308,41.9042972,-1.7222535
,31,5,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,1,6,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,2,6,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,3,6,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,4,6,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,5,6,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,6,6,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,7,6,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,8,6,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,9,6,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,10,6,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,11,6,1331,Tiraçone,Tarazona,,,3108308,41.9042972,-1.7222535
,12,6,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,13,6,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,14,6,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,15,6,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,16,6,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,17,6,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,18,6,1331,In aljafarie Cesarauguste,Aljafería de Zaragoza,,,6619266,41.6564549,-0.8971131999999999
,19,6,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,20,6,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,21,6,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,22,6,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,23,6,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,24,6,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,25,6,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,26,6,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,27,6,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,28,6,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,29,6,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,30,6,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,1,7,1331,Exea,Ejea de los Caballeros,,This seems improbable...,3123688,42.1257236,-1.1365014
,1,7,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,2,7,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,3,7,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,4,7,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,5,7,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,6,7,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,7,7,1331,,,,,,,
,8,7,1331,,,,,,,
,9,7,1331,,,,,,,
,10,7,1331,,,,,,,
,11,7,1331,In loco de Termarum,Tiermas,,,3108102,42.6147422,-1.116716
,12,7,1331,Ruesca,Ruesta,"1, 3","Based on surrounding towns, this is not Ruesca south of Zaragoza",3111238,42.5882062,-1.0747782
,13,7,1331,Ruesca,Ruesta,"1, 3",,3111238,42.5882062,-1.0747782
,13,7,1331,Rosca,Ruesta,,,3111238,42.5882062,-1.0747782
,14,7,1331,En Saluatierra,Salvatierra de Esca,,,3110966,42.66838679999999,-1.0041790000000002
,15,7,1331,In loco de Verduno,Berdún,,,3128204,42.6035023,-0.8573860999999999
,16,7,1331,Vendun?,Berdún,,,3128204,42.6035023,-0.8573860999999999
,17,7,1331,In loco de Verduno,Berdún,,,3128204,42.6035023,-0.8573860999999999
,17,7,1331,Monasterio Sancte Crucis,Santa Cruz de la Serós,,It seems more likely that they are refering to San Juan as the monastery of Saint John near Santa Cruz.  ,3109929,42.522933,-0.6740433000000001
,17,7,1331,Sti Joanis de Pinna,Monasterio de San Juan de la Peña,,,11862165,42.5078408,-0.6668454
,18,7,1331,Jacca,Jaca,,,3120211,42.5690934,-0.5489008000000001
,19,7,1331,Jacca,Jaca,,,3120211,42.5690934,-0.5489008000000001
,20,7,1331,Jacca,Jaca,,,3120211,42.5690934,-0.5489008000000001
,21,7,1331,Jacca,Jaca,,,3120211,42.5690934,-0.5489008000000001
,22,7,1331,Jacca,Jaca,,,3120211,42.5690934,-0.5489008000000001
,23,7,1331,Jacca,Jaca,,,3120211,42.5690934,-0.5489008000000001
,24,7,1331,Jacca,Jaca,,,3120211,42.5690934,-0.5489008000000001
,25,7,1331,Jacca,Jaca,,,3120211,42.5690934,-0.5489008000000001
,26,7,1331,Jacca,Jaca,,,3120211,42.5690934,-0.5489008000000001
,27,7,1331,Jacca,Jaca,,,3120211,42.5690934,-0.5489008000000001
,28,7,1331,In ciuitate Jacce,Jaca,,,3120211,42.5690934,-0.5489008000000001
,29,7,1331,In ciuitate Jacce,Jaca,,,3120211,42.5690934,-0.5489008000000001
,30,7,1331,In ciuitate Jacce,Jaca,,,3120211,42.5690934,-0.5489008000000001
,31,7,1331,In ciuitate Jacce,Jaca,,,3120211,42.5690934,-0.5489008000000001
,1,8,1331,Jacce,Jaca,,,3120211,42.5690934,-0.5489008000000001
,2,8,1331,In ciuitate Jacce,Jaca,,,3120211,42.5690934,-0.5489008000000001
,3,8,1331,In ciuitate Jacce,Jaca,,,3120211,42.5690934,-0.5489008000000001
,4,8,1331,Jacce,Jaca,,,3120211,42.5690934,-0.5489008000000001
,5,8,1331,Jacce,Jaca,,,3120211,42.5690934,-0.5489008000000001
,6,8,1331,Jacce,Jaca,,,3120211,42.5690934,-0.5489008000000001
,7,8,1331,Jacce,Jaca,,,3120211,42.5690934,-0.5489008000000001
,8,8,1331,Jacce,Jaca,,,3120211,42.5690934,-0.5489008000000001
,9,8,1331,Jacce,Jaca,,,3120211,42.5690934,-0.5489008000000001
,10,8,1331,Jacce,Jaca,,,3120211,42.5690934,-0.5489008000000001
,11,8,1331,Jacce,Jaca,,,3120211,42.5690934,-0.5489008000000001
,12,8,1331,Jacce,Jaca,,,3120211,42.5690934,-0.5489008000000001
,13,8,1331,Jacce,Jaca,,,3120211,42.5690934,-0.5489008000000001
,14,8,1331,Fiscal,Fiscal,,? in PDF,3122418,42.4956027,-0.1201874
,15,8,1331,,,,,,,
,16,8,1331,Aynse,Aínsa,,,3130772,42.4168415,0.1384645
,17,8,1331,Aynse,Aínsa,,,3130772,42.4168415,0.1384645
,18,8,1331,In loco Aynse,Aínsa,,,3130772,42.4168415,0.1384645
,19,8,1331,In loco Aynse,Aínsa,,,3130772,42.4168415,0.1384645
,20,8,1331,In loco Aynse,Aínsa,,,3130772,42.4168415,0.1384645
,21,8,1331,In loco Aynse,Aínsa,,? in PDF,3130772,42.4168415,0.1384645
,22,8,1331,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,23,8,1331,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,24,8,1331,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,25,8,1331,Barbastri,Barbastro,,? in PDF,3128795,42.0360435,0.1284404
,26,8,1331,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,27,8,1331,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,28,8,1331,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,29,8,1331,In cuitate Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,30,8,1331,,,,,,,
,31,8,1331,In Castro Montisaragone,Castillo de Montearagón,,,10345964,42.1535136,-0.34439190000000003
,31,8,1331,loco de Bolea,Bolea,,,3127869,42.2607409,-0.5519063
,1,9,1331,,,,,,,
,2,9,1331,,,,,,,
,3,9,1331,,,,,,,
,4,9,1331,In loco de Gorrea,Gurrea de Gállego,,,3120898,42.0161963,-0.7722974
,5,9,1331,Suera,Zuera,,,3104226,41.8685433,-0.7901334
,6,9,1331,,,,,,,
,7,9,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,8,9,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,9,9,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,10,9,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,11,9,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,12,9,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,13,9,1331,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,14,9,1331,,,,,,,
,15,9,1331,,,,,,,
,16,9,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,17,9,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,18,9,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,19,9,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,20,9,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,21,9,1331,Daroce,Daroca,,? in PDF ,3123969,41.1144048,-1.4144344
,22,9,1331,Darocha,Daroca,,,3123969,41.1144048,-1.4144344
,23,9,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,24,9,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,25,9,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,26,9,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,27,9,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,28,9,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,29,9,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,30,9,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,1,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,2,10,1331,Darocha,Daroca,,,3123969,41.1144048,-1.4144344
,3,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,4,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,5,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,6,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,7,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,8,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,9,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,10,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,11,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,12,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,13,10,1331,,,,No documentary evidence,,,
,14,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,15,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,16,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,17,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,18,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,19,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,20,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,21,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,22,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,23,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,24,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,25,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,26,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,27,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,28,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,29,10,1331,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,30,10,1331,,,,No documentary Evidence,,,
,31,10,1331,,,,No documentary Evidence,,,
,1,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,2,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,3,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,4,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,5,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,6,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,7,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,8,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,9,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,10,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,11,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,12,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,13,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,14,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,15,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,16,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,17,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,18,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,19,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,20,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,21,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,22,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,23,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,24,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,25,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,26,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,27,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,28,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,29,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,30,11,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,1,12,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,2,12,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,3,12,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,4,12,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,5,12,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,6,12,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,7,12,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,8,12,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,9,12,1331,,,,,,,
,10,12,1331,Caesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,11,12,1331,,,,,,,
,12,12,1331,,,,,,,
,13,12,1331,In loco de Tamariti de Lithera,Tamarite de Litera,,,3108360,41.8673774,0.4213552
,14,12,1331,In loco de Tamariti de Lithera,Tamarite de Litera,,,3108360,41.8673774,0.4213552
,15,12,1331,In loco de Tamariti de Lithera,Tamarite de Litera,,,3108360,41.8673774,0.4213552
,16,12,1331,In loco de Tamariti de Lithera,Tamarite de Litera,,,3108360,41.8673774,0.4213552
,17,12,1331,In loco de Tamariti de Lithera,Tamarite de Litera,,,3108360,41.8673774,0.4213552
,18,12,1331,In loco de Tamariti de Lithera,Tamarite de Litera,,,3108360,41.8673774,0.4213552
,19,12,1331,In loco de Tamariti de Lithera,Tamarite de Litera,,,3108360,41.8673774,0.4213552
,20,12,1331,In loco de Tamariti de Lithera,Tamarite de Litera,,,3108360,41.8673774,0.4213552
,21,12,1331,In loco de Tamariti de Lithera,Tamarite de Litera,,,3108360,41.8673774,0.4213552
,22,12,1331,,,,,,,
,23,12,1331,Caragoça,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,24,12,1331,,,,,,,
,25,12,1331,Caragoça,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,26,12,1331,Caragoça,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,27,12,1331,,,,,,,
,28,12,1331,Caragoça,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,29,12,1331,Caragoça,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,30,12,1331,Caragoça,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,31,12,1331,Caragoça,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,1,1,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,2,1,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,3,1,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,4,1,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,5,1,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,6,1,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,7,1,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,8,1,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,9,1,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,10,1,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,11,1,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,11,1,1332,In loco Çuffarie,Zuera,,,3104226,41.8685433,-0.7901334
,12,1,1332,In loco Çuffarie,Zuera,,,3104226,41.8685433,-0.7901334
,13,1,1332,In loco Çuffarie,Zuera,,,3104226,41.8685433,-0.7901334
,14,1,1332,,,,,,,
,15,1,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,16,1,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,17,1,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,18,1,1332,In loco Çuffarie,Zuera,,,3104226,41.8685433,-0.7901334
,19,1,1332,In loco Çuffarie,Zuera,,,3104226,41.8685433,-0.7901334
,20,1,1332,In loco Çuffarie,Zuera,,,3104226,41.8685433,-0.7901334
,21,1,1332,In loco Çuffarie,Zuera,,,3104226,41.8685433,-0.7901334
,22,1,1332,Çuffarie,Zuera,,,3104226,41.8685433,-0.7901334
,23,1,1332,Çuffarie,Zuera,,,3104226,41.8685433,-0.7901334
,24,1,1332,Çuffarie,Zuera,,,3104226,41.8685433,-0.7901334
,25,1,1332,Çuffarie,Zuera,,,3104226,41.8685433,-0.7901334
,26,1,1332,Çuffarie,Zuera,,,3104226,41.8685433,-0.7901334
,27,1,1332,In loco Çuffarie,Zuera,,,3104226,41.8685433,-0.7901334
,28,1,1332,In loco Çuffarie,Zuera,,,3104226,41.8685433,-0.7901334
,29,1,1332,In loco Çuffarie,Zuera,,,3104226,41.8685433,-0.7901334
,30,1,1332,In loco Çuffarie,Zuera,,,3104226,41.8685433,-0.7901334
,31,1,1332,In loco Çuffarie,Zuera,,,3104226,41.8685433,-0.7901334
,1,2,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,2,2,1332,,,,,,,
,3,2,1332,,,,,,,
,4,2,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,5,2,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,6,2,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,7,2,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,8,2,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,9,2,1332,,,,,,,
,10,2,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,11,2,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,12,2,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,13,2,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,14,2,1332,,,,,,,
,15,2,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,16,2,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,17,2,1332,,,,,,,
,18,2,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,19,2,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,20,2,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,21,2,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,22,2,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,23,2,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,24,2,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,25,2,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,26,2,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,27,2,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,28,2,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,29,2,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,1,3,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,2,3,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,3,3,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,4,3,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,5,3,1332,,,,,,,
,6,3,1332,,,,,,,
,7,3,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,8,3,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,9,3,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,10,3,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,11,3,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,12,3,1332,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
